Date,Open,High,Low,Close,Volume
2024-04-08,136.5,136.8000030517578,132.5,132.89999389648438,41839925.0
2024-04-09,133.5,134.75,131.25,132.5,25963967.0
2024-04-10,132.75,136.89999389648438,132.35000610351562,136.3000030517578,48720465.0
2024-04-12,135.60000610351562,138.3000030517578,134.60000610351562,134.85000610351562,40533614.0
2024-04-15,132.1999969482422,135.35000610351562,129.25,132.85000610351562,45918093.0
2024-04-16,132.39999389648438,132.5,128.1999969482422,128.5500030517578,45007324.0
2024-04-18,129.85000610351562,132.39999389648438,128.8000030517578,129.5500030517578,37211719.0
2024-04-19,128.0,129.35000610351562,125.25,128.25,35611955.0
2024-04-22,130.8000030517578,133.89999389648438,129.85000610351562,133.10000610351562,37568034.0
2024-04-23,135.0,135.0,132.5,132.85000610351562,28249840.0
2024-04-24,133.25,133.6999969482422,132.14999389648438,133.0,18644765.0
2024-04-25,132.9499969482422,137.0,132.5500030517578,135.89999389648438,59269785.0
2024-04-26,136.5500030517578,138.10000610351562,136.0,136.4499969482422,33021444.0
2024-04-29,137.5,138.85000610351562,134.85000610351562,137.25,51158461.0
2024-04-30,137.89999389648438,142.89999389648438,136.39999389648438,141.0500030517578,95390289.0
2024-05-02,141.10000610351562,142.5,137.35000610351562,138.0500030517578,58420041.0
2024-05-03,139.14999389648438,139.3000030517578,134.25,135.8000030517578,61353686.0
2024-05-06,136.89999389648438,136.89999389648438,126.4000015258789,127.0999984741211,144404671.0
2024-05-07,127.9000015258789,127.94999694824219,120.75,122.30000305175781,86243645.0
2024-05-08,122.5,126.1500015258789,122.0999984741211,124.80000305175781,70886836.0
2024-05-09,125.94999694824219,126.6500015258789,120.69999694824219,122.1500015258789,82730547.0
2024-05-10,123.9000015258789,124.75,120.5,123.9000015258789,45163174.0
2024-05-13,123.9000015258789,124.0,119.0,123.0999984741211,41922266.0
2024-05-14,123.55000305175781,126.5999984741211,123.05000305175781,125.75,32083064.0
2024-05-15,126.75,127.75,124.0,124.30000305175781,47253149.0
2024-05-16,125.25,126.25,122.4000015258789,125.1500015258789,33690165.0
2024-05-17,125.30000305175781,125.94999694824219,124.5999984741211,125.0999984741211,20071553.0
2024-05-21,126.4000015258789,128.0,125.80000305175781,126.4000015258789,30284178.0
2024-05-22,127.0,127.0,123.5,125.8499984741211,30665828.0
2024-05-23,126.5,128.0,126.05000305175781,126.6500015258789,24483383.0
2024-05-24,126.6500015258789,127.3499984741211,125.30000305175781,126.44999694824219,23179947.0
2024-05-27,126.25,131.0,125.9000015258789,129.5500030517578,57820057.0
2024-05-28,130.10000610351562,131.5500030517578,126.8499984741211,128.1999969482422,44999618.0
2024-05-29,127.25,130.5500030517578,126.94999694824219,128.0500030517578,46255738.0
2024-05-30,128.0,130.0,127.0,127.44999694824219,26985052.0
2024-05-31,128.60000610351562,130.0,126.05000305175781,129.4499969482422,74303548.0
2024-06-03,135.0,138.60000610351562,132.64999389648438,137.0,95948403.0
2024-06-04,136.39999389648438,136.39999389648438,104.19999694824219,115.3499984741211,169672083.0
2024-06-05,119.0,122.5999984741211,110.44999694824219,121.8499984741211,104945370.0
2024-06-06,123.19999694824219,126.5,122.0,123.9000015258789,59619303.0
2024-06-07,124.0,125.5999984741211,123.05000305175781,125.0999984741211,28076164.0
2024-06-10,125.8499984741211,128.35000610351562,125.0,125.33999633789062,36182690.0
2024-06-11,126.19999694824219,127.31999969482422,125.4000015258789,126.13999938964844,22932643.0
2024-06-12,126.30000305175781,127.9800033569336,126.0,127.4800033569336,29332963.0
2024-06-13,128.3000030517578,128.8000030517578,125.80000305175781,126.56999969482422,23810879.0
2024-06-14,126.56999969482422,129.5500030517578,126.4000015258789,128.94000244140625,38637971.0
2024-06-18,129.0,129.89999389648438,128.3300018310547,128.6300048828125,20304777.0
2024-06-19,129.0,130.19000244140625,126.97000122070312,128.2899932861328,60954903.0
2024-06-20,128.3000030517578,129.85000610351562,127.80000305175781,128.49000549316406,22469105.0
2024-06-21,127.45999908447266,127.80000305175781,125.5,125.80000305175781,24071503.0
2024-06-24,125.69999694824219,126.68000030517578,122.9000015258789,125.06999969482422,29824639.0
2024-06-25,125.0999984741211,125.93000030517578,123.75,124.12999725341797,19684789.0
2024-06-26,124.12999725341797,126.0,123.0,124.36000061035156,36345676.0
2024-06-27,124.30000305175781,124.5,117.80999755859375,119.19999694824219,136068914.0
2024-06-28,120.1500015258789,124.98999786376953,120.1500015258789,123.26000213623047,121916127.0
2024-07-01,123.1500015258789,123.61000061035156,121.76000213623047,122.45999908447266,44039186.0
2024-07-02,122.5,123.12999725341797,119.9000015258789,120.62999725341797,41519074.0
2024-07-03,121.3499984741211,122.44999694824219,120.33999633789062,121.63999938964844,37154088.0
2024-07-04,122.19999694824219,122.37999725341797,120.48999786376953,121.52999877929688,20117728.0
2024-07-05,122.97000122070312,123.94999694824219,122.11000061035156,122.80000305175781,33669963.0
2024-07-08,122.6500015258789,123.38999938964844,121.12000274658203,121.36000061035156,23249946.0
2024-07-09,121.94999694824219,124.13999938964844,121.63999938964844,122.38999938964844,30994243.0
2024-07-10,122.80000305175781,122.94999694824219,118.54000091552734,119.22000122070312,48724410.0
2024-07-11,120.4000015258789,120.5999984741211,119.06999969482422,119.4000015258789,25511815.0
2024-07-12,119.80000305175781,119.80000305175781,117.5,117.73999786376953,26896471.0
2024-07-15,118.0999984741211,121.3499984741211,117.5,120.93000030517578,32712545.0
2024-07-16,121.41000366210938,122.1500015258789,119.19999694824219,119.86000061035156,29031539.0
2024-07-18,119.98999786376953,120.9000015258789,118.1500015258789,118.83999633789062,21826818.0
2024-07-19,119.3499984741211,119.79000091552734,116.19999694824219,116.51000213623047,32480581.0
2024-07-22,116.4000015258789,118.69000244140625,114.76000213623047,118.16000366210938,20931256.0
2024-07-23,118.4000015258789,118.94999694824219,112.5199966430664,117.75,28867094.0
2024-07-24,117.51000213623047,119.12999725341797,115.76000213623047,116.55000305175781,39917998.0
2024-07-25,116.05000305175781,117.94999694824219,115.33999633789062,117.72000122070312,22543073.0
2024-07-26,117.25,120.30000305175781,117.02999877929688,119.94999694824219,24356026.0
2024-07-29,124.86000061035156,128.8000030517578,123.54000091552734,127.0,144104708.0
2024-07-30,127.0,127.69999694824219,124.9000015258789,125.51000213623047,33365327.0
2024-07-31,126.0,126.0,122.7300033569336,123.94999694824219,47960947.0
2024-08-01,124.5,125.69999694824219,121.87999725341797,122.94999694824219,23162046.0
2024-08-02,121.0,121.6500015258789,119.55999755859375,120.26000213623047,29241484.0
2024-08-05,117.97000122070312,117.97000122070312,113.19999694824219,113.94000244140625,51711021.0
2024-08-06,116.0,117.80000305175781,113.48999786376953,113.80999755859375,27461434.0
2024-08-07,116.0,116.25,114.02999877929688,115.93000030517578,28249277.0
2024-08-08,116.25,116.30000305175781,113.80000305175781,114.0199966430664,27941633.0
2024-08-09,115.75,116.48999786376953,113.8499984741211,115.2699966430664,22149553.0
2024-08-12,114.94999694824219,115.88999938964844,113.80999755859375,114.5999984741211,15808638.0
2024-08-13,115.31999969482422,115.98999786376953,113.5999984741211,114.30000305175781,17938540.0
2024-08-14,114.55000305175781,115.0999984741211,112.5199966430664,113.56999969482422,20442740.0
2024-08-16,112.0,113.55000305175781,111.9000015258789,113.04000091552734,27059803.0
2024-08-19,114.33999633789062,115.87000274658203,113.8499984741211,115.20999908447266,16314063.0
2024-08-20,115.5,117.9000015258789,114.97000122070312,117.3499984741211,24197410.0
2024-08-21,117.38999938964844,117.75,115.2699966430664,116.41000366210938,31985161.0
2024-08-22,116.63999938964844,117.9800033569336,116.55000305175781,117.36000061035156,18399460.0
2024-08-23,117.68000030517578,117.9000015258789,116.11000061035156,116.2699966430664,10286090.0
2024-08-26,116.31999969482422,116.83999633789062,115.80999755859375,116.16000366210938,11190669.0
